PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
07Lex,2r1r1k1/1b2bppp/p4N2/1p1q4/1P1p4/P2B1N2/2P1QPPP/3RR1K1 b - - 0 20,e7f6 e2e8 c8e8 e1e8,591,101,85,278,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/hTSVmmOS/black#40,
07Lf2,5b2/1Q4kp/p4N2/1p3pP1/4pP2/1P5K/P1rq4/4R3 b - - 4 42,g7g6 b7h7,914,79,71,102,endgame master mate mateIn1 oneMove,https://lichess.org/o2VrF1Eh/black#84,
07Lle,3r1r1k/ppp1b1pp/4Qp2/2P1p3/1P6/n1B1P3/4NPPP/4K2R w K - 0 21,e6e7 a3c2 e1f1 d8d1 c3e1 d1e1,902,79,100,60,long mate mateIn3 middlegame,https://lichess.org/0uyeYsLv#41,
07Lu8,8/6K1/8/6pp/6k1/6P1/7P/8 w - - 2 51,g7h6 h5h4 h6g6 h4h3 g6h6 g4f3 h6g5 f3g2 g5f4 g2h2,1982,79,88,60,crushing endgame pawnEndgame veryLong,https://lichess.org/9SQgTDED#101,
07M1s,4k2r/pp1rP1pp/n3Qpq1/2p2n2/P7/2P3P1/2P2P1P/R1B1R1K1 b k - 2 21,d7e7 e6c8 e8f7 e1e7 f5e7 c8h8,1587,74,95,11142,advantage discoveredAttack exposedKing long middlegame,https://lichess.org/K6fUyt9z/black#42,
07M4U,8/1p3p1k/1R6/3b2Pp/1P1Bp3/7P/2r3PK/8 b - - 4 40,e4e3 b6h6 h7g8 h6h8,1018,75,100,391,endgame master mate mateIn2 short,https://lichess.org/3SuXbDTF/black#80,
07M8L,r5k1/3q2p1/np2p1Np/2p1P2P/p2r2P1/Q2B4/PP6/1K3R2 w - - 2 29,d3a6 d4d1 f1d1 d7d1,787,79,100,191,mate mateIn2 middlegame queensideAttack short,https://lichess.org/ZzyRAi3P#57,
07ME7,r4r1k/p2qbp1p/2b5/1p1p1BQ1/3P4/2N4P/PPP3P1/2KR3R w - - 1 25,f5d7 e7g5 c1b1 c6d7,965,102,91,434,advantage hangingPiece intermezzo middlegame short,https://lichess.org/0M9mwBBl#49,
07MHN,3rr1k1/ppp2ppp/8/8/6b1/2NP4/PPP3QP/R1B3qK w - - 0 23,g2g1 g4f3 g1g2 e8e1,1137,170,65,23,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/6Np10rUr#45,
07MJy,3r1k2/p1q2pb1/2p3p1/5pQ1/2B1p3/6P1/P1P2PKP/1R6 b - - 7 29,a7a5 b1b7 f7f6 b7c7 f6g5 c7f7 f8e8 f7g7,1907,74,79,996,advantage deflection endgame master veryLong,https://lichess.org/vPMk8mP0/black#58,
07MNL,r2r2k1/1RR2p1p/4p1p1/8/3B4/2P3P1/4KP2/6b1 b - - 8 28,d8d4 c3d4 a8a2 e2f1,2001,75,86,428,crushing endgame hangingPiece short,https://lichess.org/TVBVBRdF/black#56,
07MO6,8/p4pk1/Nr3p2/1P6/P7/1P1r2P1/1R4KP/8 b - - 2 40,b6e6 a6c5 d3d5 c5e6,992,103,57,22,crushing endgame fork master short,https://lichess.org/gdyBvvvr/black#80,
07MPh,2q2b1r/2P2ppp/4p1k1/3pQ3/6P1/2P5/5P1P/1R4K1 b - - 2 22,f7f6 e5h5,836,91,89,900,endgame mate mateIn1 oneMove,https://lichess.org/mkmrkTjr/black#44,
07MTH,8/5pk1/3q1b2/5Rp1/1PB1Q1P1/P6r/1P3P2/6K1 w - - 3 50,c4f1 d6h2,762,99,95,402,endgame master mate mateIn1 oneMove,https://lichess.org/IJvvFzQt#99,
07MUS,4rk2/p2q1p1p/3p1Qp1/6P1/2P2PN1/P5P1/5P2/RB2nK2 w - - 5 31,g4h6 d7h3 f1g1 e1f3,901,77,91,567,mate mateIn2 middlegame short,https://lichess.org/CkmPYQhF#61,
07MXx,1k1r3r/Npp1qpbp/p2pbnp1/8/3QPB2/5P2/PPP2P1P/1K1R1B1R w - - 2 14,f4e3 c7c5 a7c6 b7c6,1653,75,93,1900,advantage middlegame short trappedPiece,https://lichess.org/skF9nUkD#27,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
07MYV,r4rk1/pb3ppp/1q6/2b5/N4n2/1B4Q1/PPP3PP/2KR3R w - - 0 19,a4b6 f4e2 c1b1 e2g3,1380,82,72,48,advantage fork middlegame short,https://lichess.org/8QLNIxu3#37,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
07Mc3,r7/1b4kq/2n3N1/3pP1bQ/2pP4/1pP1P3/1P6/2B2RK1 w - - 5 28,h5g5 h7g6 g5g6 g7g6,1078,97,71,37,advantage middlegame short,https://lichess.org/clpgyMnY#55,
07MeZ,4r1k1/2p2ppp/p7/8/3R4/1P2B2b/P1P3P1/7K b - - 0 23,e8e3 d4d8 e3e8 d8e8,518,90,64,54,backRankMate endgame mate mateIn2 short,https://lichess.org/gA1LjzMv/black#46,
07Mjx,2rk3r/p4ppp/5n2/2b2p2/Bn3B2/2N1P3/PP3PPP/R3K2R w KQ - 0 15,f4e5 b4d3 e1e2 d3e5,1439,75,92,435,advantage fork middlegame short,https://lichess.org/sLkXXQfz#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
07MnE,8/3k4/pbNp4/2pPp1p1/K1P1Pp2/P4PpP/6P1/8 b - - 11 42,d7e8 c6b8 e8d8 b8a6 d8c8 a4b5,1735,75,94,864,crushing endgame long,https://lichess.org/NpXjFQRk/black#84,
07Mvd,4qrk1/4Bppp/4p3/3p4/1p1P3P/1b1B1N2/rK1Q1PP1/1N1R3R w - - 1 21,b2b3 e8a4,1280,75,91,1368,mate mateIn1 middlegame oneMove,https://lichess.org/kV3IfV1q#41,
07N0w,r4rk1/pp1nqppp/2p5/7b/3P2P1/4Pp1P/PPB2P2/R2Q1RK1 w - - 0 15,g4h5 e7g5 g1h1 g5g2,1029,78,45,80,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/G4FrTqLH#29,English_Opening English_Opening_Agincourt_Defense
07N42,3r1rk1/Q5pp/3bpq1n/8/8/2N1B3/PPP2PPP/R4RK1 w - - 3 18,e3d4 d6h2 g1h2 d8d4 h2g1 d4h4,2695,98,86,492,advantage defensiveMove discoveredAttack kingsideAttack long middlegame,https://lichess.org/JXELMtG8#35,Scotch_Game Scotch_Game_Other_variations
07N5t,2r2rk1/1p2q1pp/4pnn1/pPPp4/Pp1NP3/1Q4NP/5PP1/2R1R1K1 b - - 0 24,g6f4 e4d5 f6d5 d4e6,1972,75,88,208,advantage middlegame short,https://lichess.org/NI4mwB9a/black#48,
07N7O,rn2kbnr/pp2p1pp/3q4/3N4/8/7P/PPP2PP1/R1BQR1K1 b kq - 0 13,b8c6 c1f4 e7e5 f4e5 c6e5 d1h5 g7g6 e1e5 g8e7 h5e2 e8c8 d5e7,2635,109,89,730,crushing opening quietMove sacrifice veryLong,https://lichess.org/YjueYx3w/black#26,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
07N8z,3r2k1/4rppp/p7/1p2R3/4b2q/P1PB3P/1P2Q1P1/3R2K1 w - - 1 30,d3e4 d8d1 e2d1 e7e5,1445,75,96,971,advantage middlegame short,https://lichess.org/nKszdiPp#59,
07NCG,5rk1/p4pp1/1p2p2p/2nb3P/1qP2Q2/3B1P2/P1P3P1/2KR3R w - - 3 23,f4d2 b4a3 c1b1 c5a4,1706,75,88,1229,advantage defensiveMove middlegame short,https://lichess.org/IfsQFsWZ#45,
07NEe,6k1/2p2qp1/3b1p2/2pN1Q2/2R4P/r5r1/5K2/B2R4 b - - 0 52,g3h3 d5f6 g7f6 c4g4 g8f8 f5c8 f7e8 g4g8 f8g8 c8e8,2072,75,78,84,advantage attraction deflection middlegame sacrifice veryLong,https://lichess.org/3NlGxgeI/black#104,
07NG8,r3k2r/1bpp2pp/p2b1p2/4q3/4P3/2NPBQ2/PPP2PPP/1R3RK1 w kq - 2 16,c3d5 e5h2,1209,101,83,44,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/GcvP83OB#31,Ruy_Lopez Ruy_Lopez_Cozio_Defense
07NHb,rn1qr1k1/pp3p1p/2p2bpB/4N3/4R3/8/PPQ2PPP/4R1K1 w - - 5 20,e5c6 e8e4 c2e4 b8c6,1764,75,86,79,advantage middlegame short,https://lichess.org/rr9yCubV#39,
07NOA,2rr1k2/1p2b1pp/p4n2/4p3/P1Np4/1n1P2P1/1P1B1PBP/4RRK1 w - - 2 23,e1e5 c8c4 d3c4 b3d2,1639,74,88,433,advantage capturingDefender middlegame short,https://lichess.org/wTKUkV7u#45,
07NOU,8/2R5/8/2pB4/2PkPbp1/1r6/5K2/8 w - - 0 51,c7f7 g4g3 f2f1 b3b1 f1g2 b1b2,1713,333,82,1,crushing endgame exposedKing long,https://lichess.org/eV8TcugT#101,
07NPv,8/R2Pk3/5p1p/2p2Bp1/2Pb4/6P1/Pr4KP/8 w - - 3 37,g2h3 h6h5 a7a8 g5g4 f5g4 h5g4,2286,80,87,415,advantage endgame long quietMove,https://lichess.org/GhwKKNjI#73,
07NRE,r3k2r/1p3ppp/2p5/1p2b3/4B3/8/qPPB1PPP/R3R1K1 b kq - 1 20,a2b2 a1a8 e8e7 a8h8,1070,289,-100,2,advantage hangingPiece middlegame short skewer,https://lichess.org/QvnAepgF/black#40,
07NWP,r4rk1/p4pp1/2p1bb1p/2n1p3/1pB1P1P1/1P3N1P/q1P1QP2/1NKR3R b - - 1 18,c5b3 c2b3 a2e2 c4e2,1420,458,100,1,equality middlegame short,https://lichess.org/wOBoFryq/black#36,
07Nc9,3Q4/6q1/k3P3/1p6/8/pP3P1r/P1PR4/2KR4 w - - 7 58,e6e7 g7b2,710,86,76,58,endgame mate mateIn1 oneMove,https://lichess.org/JheuQqhG#115,
07Ntp,5rk1/1p3p1p/2p3pQ/1p6/r7/P6R/5PPP/1qB2K2 b - - 1 27,a4h4 h3h4 b1d3 f1e1 f8e8 c1e3,1568,75,84,408,advantage defensiveMove endgame hangingPiece long,https://lichess.org/wdWOJdOk/black#54,
07NyJ,2r4k/6p1/pQ5p/1p1pP3/3Pqp2/1P6/PBPK1R2/2R5 w - - 0 35,e5e6 e4e3 d2d1 e3f2,1102,75,77,138,crushing endgame fork master short,https://lichess.org/nHZZ2qZI#69,
07O5I,2r4k/6p1/p4b1p/2P1p3/3BQ3/Pq3P2/6PP/2R4K w - - 3 37,d4e5 c8c5 c1b1 f6e5,2284,79,90,826,advantage endgame intermezzo short,https://lichess.org/Bv6lSCI3#73,
07O7Z,r4rk1/pp3ppp/3Q4/1Bp2P2/8/2b5/PPP3qP/2KR1R2 b - - 0 17,c3f6 f1g1 g2g5 g1g5,1753,74,93,3497,crushing middlegame short,https://lichess.org/hhrdG7Ej/black#34,Scotch_Game Scotch_Game_Other_variations
07O7i,6k1/5pp1/2N3np/3p4/r7/2n4P/2P2PPB/4R1K1 w - - 0 30,e1e3 a4a1 e3e1 a1e1,1036,95,74,44,backRankMate endgame mate mateIn2 short,https://lichess.org/B674wNr6#59,
07OAB,2r3k1/p4ppp/3Qb3/8/2qPN3/P3P1P1/1r3RPP/R6K w - - 9 28,f2b2 c4c1 a1c1 c8c1,874,94,100,41,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/6dRyUgiL#55,
07OC8,8/8/p1p4R/1p1pp3/6k1/1PKP4/1PP3r1/8 w - - 0 38,h6c6 a6a5 b3b4 a5a4,2025,75,92,400,crushing defensiveMove endgame quietMove rookEndgame short,https://lichess.org/zhK5EkvW#75,
07OCR,7r/6pp/pk1bB3/1p6/3p4/3n4/PPRB1PPP/6K1 b - - 11 27,h8e8 e6d7 e8e2 d2a5 b6a5 c2e2,2013,82,73,41,advantage discoveredAttack endgame long,https://lichess.org/BQlsBNa8/black#54,
07OHG,5Q2/p5pk/1p2p2p/1R6/2RPp3/2P1q3/5nPP/5B1K w - - 7 32,h1g1 f2h3 g1h1 e3g1,895,81,92,783,doubleCheck endgame mate mateIn2 short,https://lichess.org/kfi9z6mN#63,
07OMo,6rk/1R3p2/8/8/3PQ3/3qPP2/P4PK1/8 w - - 5 33,g2h3 d3f1 h3h4 f1h1,1022,76,100,193,endgame mate mateIn2 short,https://lichess.org/JiGxS7Ga#65,
07OPL,r1b2r1k/pp3pp1/1q2pnB1/6NQ/3n4/P7/1P3PPP/R4RK1 b - - 4 18,h8g8 g6f7 f8f7 h5f7,1890,74,92,5300,crushing kingsideAttack middlegame short,https://lichess.org/DqMpTZC2/black#36,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
07OQ1,6k1/p4p2/1p1q1N1p/2p1n1p1/6P1/2PP1R1P/4K1P1/8 b - - 9 36,g8g7 f6e8 g7g6 e8d6,823,91,91,662,crushing endgame fork short,https://lichess.org/vpst9eDG/black#72,
07OVq,N1bk2nr/pp1p2pp/5p2/8/1b1Q1B2/5P2/PPq1PP1P/2R1KB1R w K - 2 12,f4d2 c2c1,1324,77,77,354,mate mateIn1 oneMove opening pin,https://lichess.org/TGW0dTdS#23,Englund_Gambit Englund_Gambit_Other_variations
07OZg,6r1/4kp1p/p3pn1Q/1p1p2B1/5P2/2PP1b1P/PPB1qRKb/RN6 w - - 3 23,g2h2 e2f2,527,102,50,57,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/Gy2c2tfh#45,
07Oac,8/1r6/p1PBPk2/8/4p3/8/1P5P/7K b - - 0 39,b7b2 d6e5 f6e5 c6c7 b2c2 e6e7 c2c7 e7e8q,2212,75,92,3535,advancedPawn crushing endgame master promotion sacrifice veryLong,https://lichess.org/yE31Yxjy/black#78,
07Obw,3k4/1R6/p3p1r1/4pp1p/2N1P3/7P/PP3bPK/8 w - - 0 32,c4e5 f2g3 h2g1 g3e5,836,98,95,1245,advantage endgame fork short,https://lichess.org/7UoYre9s#63,
07Od3,6k1/r4pp1/2bNp2p/1pPpP3/1P3Q2/7P/q4PP1/3R2K1 w - - 3 36,d1d3 a2b1 g1h2 b1d3,1276,76,80,121,crushing endgame fork short,https://lichess.org/3taWmr0W#71,
07Olj,6k1/pp1n2b1/4N3/4P2p/3Pr2P/1P6/P7/2R3K1 b - - 2 29,g7e5 c1c8 g8f7 e6g5 f7e7 g5e4,1321,76,95,5969,crushing endgame exposedKing fork long master,https://lichess.org/LMm9Iafo/black#58,
07Ooh,r3qbBr/ppp1k3/3p1p2/4p3/4P1Q1/8/PP3PPP/nNB2K1R b - - 0 13,a1c2 g4e6 e7d8 e6f6,1266,75,91,259,crushing deflection middlegame short,https://lichess.org/4svkP1Uu/black#26,Center_Game Center_Game_Other_variations
07OuM,r4rk1/pp2q1pp/4b3/8/4Q3/P3N3/nPP1PPPP/2KR1B1R w - - 1 18,c1b1 a2c3 b2c3 e6a2 b1a2 e7e4,1851,74,95,180,advantage clearance discoveredAttack long middlegame queensideAttack sacrifice,https://lichess.org/1J4iB4nq#35,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_Mokele_Mbembe
07OwW,2b3r1/p3bN1k/1q4pp/1p1pB1n1/1PpPn2N/P1P1P3/4Q1B1/5RK1 b - - 5 37,e4c3 f7g5 h6g5 f1f7,1608,110,85,20,advantage clearance middlegame short,https://lichess.org/o9qMyhkN/black#74,
07Owc,4rrk1/pp6/6p1/3p3p/3R2n1/1PN4Q/P4qPP/5RK1 w - - 0 23,f1f2 e8e1 f2f1 e1f1,1009,77,94,672,master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/p1txiZA1#45,
07P1k,1k5r/1p2pp2/pq1p3r/1N1P4/Q7/2N1P1P1/5P2/1R4K1 w - - 0 35,b5d4 h6h1 g1g2 h1b1 c3b1 b6b1,1347,78,96,24751,crushing long middlegame,https://lichess.org/qmlcoJon#69,
07P3l,2k4r/n1p1nb2/p2r1p1p/3p3P/Q2P1q2/2PB1N2/P2N1P2/2KR3R b - - 1 20,c8d8 h1h4 f4h4 f3h4,1694,81,5,39,crushing middlegame short trappedPiece,https://lichess.org/5BsOheoE/black#40,
07P4s,2r2rk1/5pp1/p7/6RQ/5p1P/P1N5/KPP5/4q3 b - - 3 31,e1d2 c3d5 d2d5 g5d5,2290,101,73,40,crushing endgame short,https://lichess.org/4OZNgEaU/black#62,
07P8N,3r3k/p4Q1p/8/4qB2/4p2P/1P4P1/P6K/8 b - - 0 29,d8g8 f7h7,876,100,91,297,endgame master mate mateIn1 oneMove,https://lichess.org/OuCLX5uA/black#58,
07P91,r4rk1/1bq2p1p/2p2Rp1/p7/P7/1B6/2P3PP/4RQ1K b - - 0 21,a8d8 f6f7 f8f7 f1f6 d8f8 e1e7 c7e7 f6e7,2359,85,84,196,advantage middlegame pin sacrifice veryLong,https://lichess.org/1ID42og1/black#42,
07PDT,3rr1k1/pp3np1/2qp1p1p/2pN1R2/P3P3/1P6/2K1Q1PP/R7 b - - 0 26,e8e5 f5e5 f7e5 d5e7 g8h7 e7c6,1368,81,91,2283,crushing fork long middlegame,https://lichess.org/Nw8g4SU9/black#52,
07PJ4,5k2/2R1b2p/6p1/1p3p2/8/1B2Bb2/P1P1rP1P/2K5 b - - 1 31,e7f6 c7f7 f8e8 f7f6,1880,76,88,69,crushing endgame fork short,https://lichess.org/0iEYZF4d/black#62,
07PTh,1r6/1r3p1p/6p1/4k3/8/2K1P1P1/1pR2P1P/1R6 w - - 6 38,c2b2 b7b2 b1b2 b8b2 c3b2 e5e4 b2c1 e4f3,1723,75,88,133,crushing endgame rookEndgame veryLong,https://lichess.org/8shLk8LW#75,
07PY3,8/6p1/7p/2Pk1p2/5P2/2nN4/3Kp1PP/8 b - - 4 50,g7g5 d2c3 e2e1r d3e1,1696,74,76,166,crushing endgame hangingPiece knightEndgame short,https://lichess.org/4DBgk4fP/black#100,
07Pa0,8/PQ6/4n2p/4pk2/8/6K1/q6p/8 b - - 4 53,e6d4 a7a8q a2a8 b7a8,1926,74,85,74,advancedPawn advantage endgame promotion short,https://lichess.org/6FOcmCBx/black#106,
07Pg1,3r4/1pq4p/p4kpn/3BP3/2P5/1P4P1/5Q2/3R2K1 b - - 0 37,f6g7 f2f6,1421,137,54,20,endgame master mate mateIn1 oneMove,https://lichess.org/kvV4JCNE/black#74,
07Pg2,rn1q1rk1/ppp3pp/4P3/8/4p1n1/3P2N1/PPP2KPP/R1BQ1B1R w - - 1 12,f2g1 d8d4 c1e3 d4e3,1145,79,93,6752,kingsideAttack mate mateIn2 opening short,https://lichess.org/eZAnAglI#23,Elephant_Gambit Elephant_Gambit_Other_variations
07Ph7,1r3rk1/2pq1pb1/p1Npbp1p/8/Q3P3/2P5/PP1N1PPP/2KR3R w - - 3 15,a4a6 b8b6 a6b6 c7b6,1401,76,91,971,crushing middlegame short,https://lichess.org/V47LR47A#29,Ponziani_Opening Ponziani_Opening_Other_variations
07Pik,q4rk1/2R2bpp/5p2/5P2/1Q1p2PN/P1p5/7P/1KBR4 w - - 2 32,c7c5 a8e4 b1a1 e4c2 b4b1 c2d1,2228,77,87,867,advantage long middlegame queensideAttack,https://lichess.org/rjoedeSG#63,
07PkQ,6k1/5p2/p4P2/1p6/1PbPK2p/P7/8/R1B4r b - - 0 38,g8f8 c1h6 f8e8 a1h1,799,75,82,134,crushing discoveredAttack endgame short,https://lichess.org/d3Mc9Czj/black#76,
07Pke,7r/pR6/4p1k1/5pp1/3p3r/1B1P1PKb/PPP5/7R w - - 0 31,b3e6 f5f4 g3f2 h3e6,1094,77,95,1924,crushing discoveredAttack endgame master short,https://lichess.org/YKAAsrRA#61,
07Plp,2k5/pp6/2p1pb2/2Np1np1/1P1P4/P1P4r/4K3/1R4R1 w - - 0 33,c5e6 h3e3 e2d2 e3e6,1638,90,61,43,advantage endgame fork short,https://lichess.org/KKaqMRfq#65,
07Ppm,5B2/8/p7/1k6/1pp1p3/8/P4K2/8 w - - 0 46,f2e3 b5a4 e3e4 a6a5 f8g7 a4a3,2695,101,91,381,endgame,https://lichess.org/mnUkgzIV#91,
07PwL,r7/ppp3k1/6Pp/2q2r1P/2R1pp1Q/4nP2/P7/6RK b - - 0 31,c5c4 h4e7 g7g8 e7h7 g8f8 g6g7,1515,76,95,23214,advancedPawn advantage endgame long,https://lichess.org/0kByKPmj/black#62,
07Q0M,6rk/2P3rp/1P6/2p2p2/P4n2/8/3R2B1/7K b - - 0 42,f4g2 d2d8 g2e3 d8g8 g7g8 b6b7,2220,77,86,349,advancedPawn crushing endgame long,https://lichess.org/nuMxCMyr/black#84,
07Q0w,r4rk1/ppp2p1p/5np1/4p2b/2B1P2q/2NPQPR1/PPP4P/6RK w - - 0 17,e3h6 h5f3 g3f3 h4h6,1195,118,-33,19,advantage discoveredAttack middlegame short,https://lichess.org/mfNaPmVA#33,Kings_Gambit Kings_Gambit_Other_variations
07Q1l,5rk1/q3nppp/1b6/3p1NP1/1pppnPQ1/7P/1PP3K1/2B2RN1 b - - 6 27,a7d7 f5h6 g7h6 g4d7,1324,74,93,8880,crushing discoveredAttack master middlegame short,https://lichess.org/CAmSaiBx/black#54,
07Q3y,2r5/1b1kp1R1/pq1pNp1Q/1p1P4/2r1P3/7P/PP3PP1/6K1 b - - 9 32,c4c1 g1h2 b7d5 e4d5,1325,132,41,22,advantage middlegame short,https://lichess.org/8JUEPDCu/black#64,
07Q4K,8/6p1/2p1p1kp/p3P3/3Pb2P/2P3P1/5K2/3B4 b - - 3 33,g6f5 f2e3 e4g2 d1h5,2605,89,90,695,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/zBVV8CGL/black#66,
07Q4w,r1bq1r1k/pp4pp/2pn4/3PNp2/4P3/P1Q2P2/BB4PP/R4nK1 b - - 0 20,f5e4 e5g6 h7g6 c3g7,1821,91,73,111,discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/OQKxDy9b/black#40,
07Q5H,r1b1k2r/ppp2pp1/2pq4/2b1n2p/4P3/3P1N1P/PPP1BPP1/R1BQ1RK1 w kq - 7 11,c1f4 e5f3 e2f3 d6f4,1009,85,94,1497,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/FY8BquJ5#21,Russian_Game Russian_Game_Stafford_Gambit
07Q5s,r1q2rk1/2p3bp/1p1P2p1/p1p1p3/2P1Bn2/P1N2N1b/1P1Q1PPK/R5R1 b - - 0 19,h3g2 d6d7 c8d8 g1g2,2126,124,48,21,advancedPawn advantage intermezzo middlegame short,https://lichess.org/y3I3MOYW/black#38,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
07Q6K,2k3r1/pp5q/2p5/8/1b4n1/1P1RPBP1/PB2KP2/R7 b - - 3 27,g8d8 f3g4 c8c7 b2e5,1779,168,64,12,crushing hangingPiece middlegame short,https://lichess.org/8pOdkdxD/black#54,
07QB0,7r/pp2nkp1/4nq2/3p1p2/3P4/2N1B1QP/PPP2PP1/R6K w - - 3 23,g3e5 f6e5 d4e5 d5d4 e3d4 e6d4,1168,160,54,16,advantage fork long middlegame,https://lichess.org/4E3G2VOp#45,
07QDy,4r1r1/pp3p1k/5p1p/6q1/8/P1P2R2/5PPQ/4R1K1 w - - 10 27,e1e8 g5c1 e8e1 c1e1,1100,74,97,6378,endgame mate mateIn2 short,https://lichess.org/V7ubxiPa#53,
07QEk,5r2/p1pq2kp/np2p1p1/3p4/3P1r2/2N3Q1/PPP2P1P/4RRK1 b - - 5 21,f4d4 g3e5 g7g8 e5d4,1053,76,74,259,advantage fork middlegame short,https://lichess.org/KtYu4UsC/black#42,
07QKK,8/5n2/4K1pp/1k6/6PP/8/8/8 b - - 1 53,f7h8 e6f6 b5c6 f6g7 g6g5 h4h5,2109,75,91,488,crushing defensiveMove endgame knightEndgame long,https://lichess.org/IOE9R7MK/black#106,
07QKo,r3r1k1/1p3p1p/2pq2p1/2Np4/3P2nn/P3PN2/1PQ2PPP/1RR3K1 w - - 3 20,c5b7 h4f3 g2f3 d6h2,1237,77,86,96,crushing kingsideAttack master masterVsMaster middlegame short,https://lichess.org/KbBj9kMl#39,
07QKu,8/8/1p1K4/pB1R4/P7/8/1k6/3r4 w - - 13 78,d6d7 d1d5 d7c6 d5b5 a4b5 a5a4 c6b6 a4a3 b6c7 a3a2 b5b6 a2a1q,1399,76,95,3065,advancedPawn crushing endgame hangingPiece master masterVsMaster promotion quietMove superGM veryLong,https://lichess.org/pnzNC4QE#155,
07QQo,3r1rk1/1bp1qppp/pp2p3/3nP3/2nP4/2PQ2B1/PPB1N1PP/R4RK1 b - - 5 20,c4b2 d3h7,674,86,100,55,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/x3QulrDu/black#40,
07QRl,r3k2r/pp3ppp/n1pbp3/4q2b/2B1P3/2N2P2/PPP1Q1PP/R1B2R1K w kq - 2 15,c4a6 e5h2,1517,290,5,29,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ahx7PiWC#29,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
07QT4,r1b4r/4k2p/p3p1pb/1p2N3/8/1B6/PPP3PP/3R1RK1 b - - 0 20,h8f8 e5c6 e7e8 d1d8,1374,75,92,526,mate mateIn2 middlegame short,https://lichess.org/i3cUnMTl/black#40,
07QW4,r3k2r/1p1q1p2/p2p2p1/2p3Qp/3pPNn1/P2P2P1/1PP2PK1/R6R b kq - 1 19,d7e7 g5g4 h5g4 h1h8,1900,77,64,136,crushing middlegame short,https://lichess.org/hpGL5gTY/black#38,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
07QcN,r2r2k1/4R1pp/3q4/3P4/2P5/p7/3Q1PPP/4R1K1 w - - 2 32,e7e6 d6e6 e1e6 a3a2 e6e1 a2a1q,1625,75,98,3380,advancedPawn advantage endgame long promotion sacrifice,https://lichess.org/9cFGLwO7#63,
07Qdg,r4r1k/3nNBpp/p7/q3b1B1/8/5Q2/PP3PP1/2R4K b - - 0 21,e5f6 e7g6 h7g6 f3h3,1624,75,98,2785,mate mateIn2 middlegame sacrifice short,https://lichess.org/P0tTWKZb/black#42,
07Qdz,r1b1k1nr/1pp1qppp/1p6/4n3/1P1p4/P4N2/1B1NPPPP/R2QKB1R w KQkq - 0 11,b2d4 e5d3,1332,107,100,81,mate mateIn1 oneMove opening pin smotheredMate,https://lichess.org/43klrOnM#21,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
07QgJ,4r2k/5p1p/p2Rrp2/8/8/3R4/PPP2PPP/5K2 w - - 9 24,d6d8 e6e1,942,190,82,12,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/xXE96NXv#47,
07QhY,2r1k2r/pp3p2/q1n1ppp1/3p4/1b1NP3/2N2P1P/PPPQ2P1/1K1R3R b k - 0 17,d5e4 d4e6 f7e6 d2d7 e8f8 d7c8,2075,82,76,55,clearance crushing fork long middlegame sacrifice,https://lichess.org/JQ5jjtLC/black#34,Richter-Veresov_Attack Richter-Veresov_Attack_Richter_Variation
07QlN,2k1r3/1ppn4/p7/6R1/1P6/P3rPp1/6P1/B2R2K1 w - - 0 33,a3a4 e3e1 d1e1 e8e1,883,93,91,94,endgame mate mateIn2 short,https://lichess.org/LgvrPq0P#65,
07Qlo,6k1/5pp1/7p/1p1pB3/1P2n3/2P5/2r2PPP/3R2K1 w - - 3 24,d1d5 c2c1 d5d1 c1d1,425,83,100,317,endgame mate mateIn2 short,https://lichess.org/1l82xolo#47,
07QnT,5rk1/R5p1/4p2p/4n3/4N1PK/8/P6P/8 w - - 0 36,h2h3 f8f3 g4g5 f3f4 h4g3 f4e4,2150,78,90,592,crushing endgame fork long master,https://lichess.org/bkmYqSs0#71,
