PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1oTlx,2r1k1r1/6bp/p7/1p1qpb2/1P6/P2BQ2P/2PKN3/6RR w - - 0 25,g1g5 f5d3 e3d3 d5h1,2273,78,87,419,crushing middlegame short,https://lichess.org/Yt4N0B1o#49,
1oTmX,2r5/Q7/2b1p1N1/prk5/2P3RP/1P2q3/P7/1K6 b - - 2 37,b5b6 a7e7,2089,78,91,4705,mate mateIn1 middlegame oneMove,https://lichess.org/ENJfMIqq/black#74,
1oTni,2rr4/1p3kp1/1p3b1p/4p3/3nN3/P5NP/1P3PP1/3RR1K1 b - - 6 24,d4b3 e4d6 d8d6 d1d6,879,90,95,1553,crushing fork master middlegame short,https://lichess.org/4nGzjPoB/black#48,
1oTqg,2krr3/ppp2ppp/8/4n3/5q2/2P1BP2/PPP1K2P/R4B1R w - - 0 15,e3f4 e5g4 f4e5 e8e5,1880,78,95,15343,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/B33dlzex#29,Vienna_Game Vienna_Game_Vienna_Gambit
1oTr6,2kr1b2/1pp4p/2n3p1/2N4q/4R3/4Q3/PPPP1PPP/R1B3K1 w - - 8 19,e4a4 h5d1 e3e1 d1e1,1133,117,52,34,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rcs4v1qb#37,
1oTro,3r1bk1/p2q2p1/5p2/2p1pP1Q/1p5P/5P1B/PPP1n3/2KR2R1 w - - 4 33,c1b1 d7d1 g1d1 d8d1,1240,75,71,246,backRankMate mate mateIn2 middlegame short,https://lichess.org/hEMAiJxi#65,
1oTw1,8/p7/6p1/1p1pkp1p/1P5P/P2KPPP1/8/8 b - - 1 43,a7a6 d3c3 d5d4 e3d4,2201,94,48,22,crushing endgame pawnEndgame short,https://lichess.org/zjEGh8cW/black#86,
1oTz6,r4rk1/ppp1pp2/3p1bp1/nq5p/4P3/2PP1Q2/PPBN1P1N/R4RK1 w - - 0 17,a1b1 b5g5 f3g3 g5d2,1306,76,96,17269,advantage fork middlegame short,https://lichess.org/oSsTxH5P#33,Pirc_Defense Pirc_Defense_Other_variations
1oU0T,3r1rk1/p5bp/8/3qN1n1/1P2R1p1/P1B3P1/4QP1P/2R3K1 w - - 1 27,e4g4 g5h3 g1f1 d5h1,1457,76,83,103,master mate mateIn2 middlegame short,https://lichess.org/amgLPteo#53,
1oU8H,1r1r2k1/4b1pp/p3b3/1pN1pp1P/5nP1/1NP2P2/PP1RB3/2KR4 b - - 1 25,e7c5 d2d8 b8d8 d1d8,1665,209,33,3,advantage kingsideAttack master middlegame short,https://lichess.org/F3AwVQNN/black#50,
1oU8P,r1b1k2r/ppp2ppp/2n2n2/4q3/1b2P3/2N5/PPP1QPPP/R1B1KBNR w KQkq - 1 9,f2f3 b4c3 b2c3 e5c3 e2d2 c3a1,1416,188,79,13,crushing exposedKing fork long opening,https://lichess.org/D40OLEgW#17,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit
1oU8u,3rrk2/1pp2Bpp/1b4n1/pPq1P3/P4P2/1QP3P1/6KP/3RR3 w - - 1 28,f7e8 c5f2 g2h3 g6f4 h3g4 d8e8 e1f1 f2e2,2511,97,85,26,crushing middlegame veryLong,https://lichess.org/YSkyXk19#55,
1oU9T,r5k1/1p6/1qpbp1Np/p4pnP/3P2p1/2P5/PPQ2R2/2K1R3 b - - 3 26,d6g3 g6e7 g8f8 e7f5 g3f2 c2f2,2729,123,90,1135,advantage long middlegame,https://lichess.org/KQBgx758/black#52,
1oUAa,8/p4p1k/2p1q1p1/8/1PP1P3/2KQ1R2/P6r/8 w - - 5 36,a2a4 e6e5 d3d4 h2c2 c3d3 c2d2 d3d2 e5d4,1420,76,92,1546,advantage attraction deflection endgame pin veryLong,https://lichess.org/CPVQhiih#71,
1oUBp,r7/pb4pp/3k3n/2p3q1/P1P5/B7/5QPP/3R2K1 b - - 1 26,d6c6 d1d5 g5d5 c4d5,2019,81,84,62,crushing middlegame short,https://lichess.org/l8lS45k3/black#52,
1oUL6,5k2/1p2n1pp/1p1P4/1P2ppQ1/2P5/3P3P/5qPK/8 b - - 0 32,f2f4 g5f4 e5f4 d6d7 e7c6 b5c6 f8e7 c6b7,1860,86,60,49,advancedPawn crushing endgame master masterVsMaster veryLong,https://lichess.org/Z5fMibR4/black#64,
1oUNz,3r3r/5pp1/p3n2p/kp6/3qR3/P6P/2Q2PP1/2R3K1 b - - 2 32,d4d5 c2c3 a5b6 e4e6,1802,81,78,63,crushing middlegame short,https://lichess.org/VbElDV49/black#64,
1oUSt,r2q1k1r/5pp1/p1Qbb2p/2p5/3p4/1P3N2/PBP2PPP/R3K2R w KQ - 2 17,e1g1 e6d5 c6d5 d6h2 f3h2 d8d5,1665,74,93,1815,crushing discoveredAttack kingsideAttack long middlegame sacrifice,https://lichess.org/rvUT0Ufu#33,Center_Game Center_Game_von_der_Lasa_Gambit
1oUZm,5B2/pp3p1k/2pp1r2/6pP/3pPN2/3PqKP1/PPP3Q1/R7 w - - 2 32,f3g4 f6f4 g3f4 e3f4 g4h3 f4h4,1326,75,96,4496,endgame long mate mateIn3,https://lichess.org/AWaIXL6X#63,
1oUbU,3r1rk1/pp2qppp/8/8/8/1P6/P1P2PPP/R1B1R1K1 w - - 0 17,e1e7 d8d1 e7e1 d1e1,704,89,84,102,backRankMate endgame mate mateIn2 short,https://lichess.org/sDDloBX6#33,Sicilian_Defense Sicilian_Defense_Marshall_Gambit
1oUfw,6rk/5p1p/3q1br1/pP1p1p2/P7/1Q2PP2/3N1P1P/3R2RK w - - 3 25,b3d3 d6h2 h1h2 g6h6,1669,74,97,16995,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/cGGSaPDp#49,
1oUhO,rnb1k2r/ppp3pp/4pn2/3p4/3P1qP1/5P2/PPP1PK2/RN1Q1BNR w kq - 1 9,e2e3 f6g4,1318,78,92,1050,crushing oneMove opening pin,https://lichess.org/S1oH9CWm#17,Dutch_Defense Dutch_Defense_Other_variations
1oUjj,2k3r1/pp4p1/4b1P1/3pQp2/2q5/5P2/5BK1/8 b - - 11 52,c4c7 e5e6 c7d7 e6g8,1001,77,100,119,crushing endgame fork hangingPiece short,https://lichess.org/7AwpZVx0/black#104,
1oUjl,4r1k1/Q1p3pp/3p4/2n2P2/8/3P1N2/PPP2PPP/R1Bq2K1 w - - 7 18,f3e1 e8e1,415,111,78,347,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/HBRvo3yO#35,Ruy_Lopez Ruy_Lopez_Schliemann_Defense
1oUkz,6k1/1N4pp/3r1p2/2P5/p7/5P1P/5KP1/8 b - - 0 38,a4a3 c5d6 g8f7 d6d7 a3a2 d7d8q,1516,74,93,490,advancedPawn crushing endgame hangingPiece long promotion,https://lichess.org/hVfqu600/black#76,
1oUnJ,8/2p5/p2k4/3P1p2/1PP5/P1R2K2/3rr3/2R5 w - - 4 42,c3e3 e2f2 f3g3 f5f4 g3g4 f4e3,1648,77,97,27113,crushing endgame exposedKing fork long rookEndgame,https://lichess.org/9c9F4qeQ#83,
1oUuj,8/5p2/4k3/p3P2P/2pK4/8/P7/8 b - - 1 41,e6f5 d4c4 f5e5 h5h6 e5f6 c4b5,2643,85,90,364,crushing endgame long pawnEndgame,https://lichess.org/BHkVHcdi/black#82,
1oUxR,3R4/5pkp/5p2/pp5P/3N4/6K1/1r4P1/8 b - - 0 31,a5a4 d4f5,963,75,75,104,endgame mate mateIn1 oneMove,https://lichess.org/v6MiMnpS/black#62,
1oUyx,3r1b1r/1Qpkqp2/3p3p/3n2p1/1n6/5NB1/1PP2PPP/1K1R1B1R w - - 2 17,c2c3 e7e4 f1d3 d5c3 b2c3 e4b7,2233,77,93,6314,crushing discoveredAttack long middlegame queensideAttack,https://lichess.org/5droQn2W#33,Center_Game Center_Game_Normal_Variation
1oV0R,4r1k1/2b4p/5PRP/p3q3/1pP5/1P1rP3/P7/R5QK b - - 0 42,g8f7 g6g7 f7e6 g1g4 e5f5 g4f5,1919,91,33,25,crushing exposedKing long middlegame,https://lichess.org/5aRMTMlS/black#84,
1oV2e,6rk/4bB1p/p4p2/1p2rP2/1P5Q/2q1N2P/P4PP1/3R2K1 b - - 0 32,g8f8 f7g6 f8f7 g6f7,1455,75,93,2449,crushing master middlegame pin short,https://lichess.org/VXSOQrcF/black#64,
1oV2g,5rk1/1p3p1p/p2rqpb1/3N4/4P3/2Q2P2/PP4PP/2RR2K1 w - - 3 22,d1d2 d6c6 c3c6 b7c6 c1c6 e6e5 f3f4 e5b8,2336,88,96,66,equality middlegame veryLong,https://lichess.org/7y25Vh7o#43,
1oV9N,1r5k/p6n/2q2pQp/2pN3P/5b2/3P4/PPP3P1/1K2R3 b - - 0 31,b8g8 g6g8 h8g8 d5e7 g8f8 e7c6,1846,74,94,8166,attraction crushing exposedKing fork long middlegame sacrifice,https://lichess.org/2PicIubO/black#62,
1oVCf,2b2rk1/p5bp/1p1p4/PPpPp2n/2P2n1q/4NP2/1BQ4P/R3RB1K w - - 3 32,e3g2 h5g3 h1g1 f4h3,1958,125,31,56,kingsideAttack master mate mateIn2 middlegame pin short,https://lichess.org/mrdGTq4B#63,
1oVEo,r2r1kB1/pp4p1/1b2Rq1p/8/1P5P/PQ3P1n/5P2/5R1K b - - 4 29,f6h4 e6e8 d8e8 b3f7,1702,75,81,340,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/qCzg5iuC/black#58,
1oVGP,r5k1/pp3ppp/2pb4/5p2/2PP4/2B2Q1q/PP2nPNP/R2B2K1 w - - 2 21,d1e2 h3h2 g1f1 h2h1,855,77,98,423,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gSpeGmOm#41,
1oVOO,1k1r4/3r1pb1/p5p1/q2np1Pp/1p2N2P/3N1P2/PPPQ4/K2R1R2 b - - 13 31,d5c3 b2c3 b4b3 c2b3,1657,77,74,45,crushing middlegame short,https://lichess.org/0FNcy3NL/black#62,
1oVVM,4k3/3R2p1/2P4p/3pK3/p5P1/7P/2r5/8 w - - 2 43,e5d5 c2d2 d5c5 d2d7,854,78,85,147,crushing endgame rookEndgame short,https://lichess.org/Eow7wAJJ#85,
1oVX4,8/p7/2p2k1p/8/6P1/1PpK1P2/P7/8 b - - 1 45,f6e5 d3e3 c3c2 f3f4 e5f6 e3d2 c2c1q d2c1,2142,80,89,1055,crushing endgame master pawnEndgame veryLong,https://lichess.org/s6gaudvS/black#90,
1oVfO,r2q1r2/p2p1pkp/1p2pNp1/4P3/2P2QPn/8/PP3P1P/R4RK1 w - - 3 18,f4g5 h4f3 g1g2 f3g5,857,81,93,495,crushing fork middlegame short,https://lichess.org/1ceiYyZh#35,Sicilian_Defense Sicilian_Defense_Open
1oVla,5rk1/p7/1p3q1p/2nPN1P1/2P3Q1/P7/8/3K2R1 b - - 0 34,f6e5 g5h6 g8h7 g4g6 h7h8 g6g7 e5g7 h6g7,1783,100,70,26,advancedPawn crushing discoveredAttack endgame exposedKing fork veryLong,https://lichess.org/ecdKEaSB/black#68,
1oVoD,6k1/6p1/5p1p/5P2/4Q3/2prP3/7q/R4K2 w - - 0 33,e4d3 h2h1 f1e2 h1a1 d3d8 g8h7,1370,94,84,52,crushing endgame long skewer,https://lichess.org/VOJNQffs#65,
1oVvc,3rr3/1p1n4/p1kb4/2pNq2P/2P1ppQ1/PR5P/7N/1R4K1 b - - 1 29,f4f3 b3b6 d7b6 b1b6,1094,96,60,58,hookMate mate mateIn2 middlegame sacrifice short,https://lichess.org/y6XCu0JY/black#58,
1oVyq,2r5/2rk4/q1n1p1pp/1R1pPp2/1P1P1PP1/4B1KP/2R1Q3/8 b - - 0 34,c6b4 b5b4 a6e2 c2e2,2056,75,91,1519,crushing hangingPiece middlegame short,https://lichess.org/3CqHRRlg/black#68,
1oVz8,8/5ppk/7p/2pN1P2/2P1RpPb/7P/1r2K1B1/8 w - - 7 31,e2f3 b2f2,909,100,95,147,endgame mate mateIn1 oneMove,https://lichess.org/g9KsFDuy#61,
1oW0d,3r1rk1/4Qp1p/pq2p1p1/1p6/6N1/2P2R2/PP2K1Pb/8 b - - 1 26,h2d6 g4h6 g8g7 e7f6 g7h6 f3h3,1690,76,96,14083,long mate mateIn3 middlegame sacrifice,https://lichess.org/6kcogevb/black#52,
1oW5u,6r1/8/3p4/2k3P1/K1p5/8/1P4R1/8 w - - 1 47,g5g6 g8a8,909,98,95,386,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/kFQspXA1#93,
1oW6m,r1bq1r1k/pp2pP1p/1nN3p1/3p4/5P2/1BN1B3/PPP3PP/R3K2R b KQ - 0 14,b7c6 e3d4 e7e5 d4e5 d8f6 e5f6,904,78,100,203,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/FoLnt2Ds/black#28,Pirc_Defense Pirc_Defense_Austrian_Attack
1oW8L,7k/p1r4p/5b2/B4Q2/3qP1r1/8/P4PP1/RN2K2R w KQ - 1 25,a5c7 g4e4 f5e4 d4e4,1423,76,92,5065,advantage middlegame short,https://lichess.org/5BoqsExy#49,
1oWBS,r5r1/5p1k/p2P3p/4pN2/4P2b/8/PP1QKPq1/3R4 b - - 4 31,h4f2 d2h6,603,81,75,134,mate mateIn1 middlegame oneMove,https://lichess.org/z1TCg6t5/black#62,
1oWFS,1k2r3/2p5/1B2p3/1R6/6p1/5q2/3K4/1Q6 b - - 1 38,e8d8 b6d4 b8c8 b5b8 c8d7 b1h7,2266,80,85,90,crushing discoveredAttack endgame long,https://lichess.org/TWfrSXwl/black#76,
1oWG3,3rr1k1/p5pp/1ppP1N1q/3b1p2/3P4/1P3P2/P3Q1PP/2R1R1K1 b - - 1 31,h6f6 e2e8 d8e8 e1e8 g8f7 d6d7,1619,75,91,2681,advancedPawn advantage kingsideAttack long middlegame,https://lichess.org/rtmV7Vss/black#62,
1oWHs,r6r/5kp1/4p3/2BpP1Pp/pP1P4/R6P/1P1K4/2N2b2 b - - 0 39,h5h4 a3f3 f7g6 f3f1,1232,77,86,134,advantage endgame fork short,https://lichess.org/poi96sZb/black#78,
1oWVh,5b2/8/p4kp1/1p1R2Np/1P1K1P1P/P5P1/8/6r1 w - - 5 45,d5d7 g1d1 d4e4 d1d7,857,100,83,74,crushing endgame short skewer,https://lichess.org/NhJk0AEZ#89,
1oWXp,R7/5pkp/4p1p1/8/Pp3Q2/1Pr3PP/2q2PK1/8 b - - 4 34,c3b3 f4d4 e6e5 d4e5 g7h6 e5f4,2497,100,88,423,crushing endgame long,https://lichess.org/tpTtgpI4/black#68,
1oWZd,r2q1rk1/ppp2ppp/2n1b3/4P3/1bBPP1n1/2N2N2/PP4PP/R1BQK2R w KQ - 1 10,d1e2 c6d4 f3d4 d8d4,1669,76,71,82,crushing opening short,https://lichess.org/eKBrsCHs#19,Bird_Opening Bird_Opening_Sturm_Gambit
1oWa5,r2q1rk1/pb2bppp/1p1p4/2n1pN2/2P2B2/P1Q1P3/1P2BPPP/R2R2K1 b - - 1 16,e5f4 c3g7,1001,83,85,47,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/jh6gJPIF/black#32,Nimzo-Indian_Defense Nimzo-Indian_Defense_Spielmann_Variation
1oWb8,8/7p/8/3Q1Kp1/6P1/p6P/k7/4q3 b - - 1 62,a2b1 d5b3 b1c1 b3a3,1601,74,91,390,crushing endgame queenEndgame short,https://lichess.org/0Cyegmxr/black#124,
1oWeu,8/4r1k1/4P1p1/7p/4Rp2/5B1P/6PK/q5B1 b - - 5 46,a1f6 g1d4 f6d4 e4d4,996,82,91,414,advantage endgame pin short,https://lichess.org/7QhJZkZH/black#92,
1oWn7,3r2n1/3R4/1q1N3p/p1p1Pkp1/P1p5/8/1P5R/2K5 b - - 1 32,f5e5 d6c4 e5e4 c4b6 d8d7 b6d7,1610,75,96,5905,crushing endgame fork long,https://lichess.org/lgzOoKyL/black#64,
1oWpy,r6k/p5pp/8/1PR5/2B5/4r3/PP4KP/8 b - - 3 27,h7h5 c5h5,866,108,95,210,endgame master mate mateIn1 oneMove,https://lichess.org/6lUChDDJ/black#54,
1oWqe,2kr1b1r/ppp5/4Q1p1/q4pB1/2Pp2nP/P1N3P1/1P6/R4RK1 b - - 1 21,d8d7 e6e8 d7d8 e8d8,1065,79,92,1404,mate mateIn2 middlegame queensideAttack short,https://lichess.org/XzU8Os8i/black#42,
1oWxo,8/6P1/5K2/r7/8/p1k5/8/1R6 b - - 0 72,a3a2 b1a1 a5a8 a1a2 a8a2 g7g8q,1965,74,88,261,advancedPawn advantage deflection endgame long promotion rookEndgame,https://lichess.org/OGc4bRgQ/black#144,
1oWxt,r4rk1/pbqnbppp/1p2p3/n1ppP1B1/3P4/PPNB1N2/2P2PPP/R2Q1RK1 b - - 3 13,e7g5 d3h7 g8h7 f3g5,1718,84,78,44,attraction crushing intermezzo kingsideAttack middlegame short,https://lichess.org/5qM7PuKK/black#26,French_Defense French_Defense_Two_Knights_Variation
1oX5p,1r3r1k/6p1/6p1/4q3/p7/P2PpP2/BPR3Q1/2K5 b - - 3 34,f8c8 g2h3 e5h5 c2c8 b8c8 h3c8,1591,79,94,20142,crushing endgame long,https://lichess.org/qFtwaFQf/black#68,
1oXCG,r5k1/2p5/1p6/p2R2P1/8/PPP5/2P1pr1P/2K3R1 w - - 0 26,c1d2 f2f1 d2e2 f1g1,1782,75,92,1401,advantage endgame rookEndgame short,https://lichess.org/gYUocrUA#51,
1oXCo,8/4p3/4p3/2p5/2K1k1P1/4P3/8/8 b - - 0 49,e6e5 c4c5 e4e3 g4g5 e5e4 g5g6 e3f2 g6g7 e4e3 g7g8q,1798,75,93,679,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/jhwIMv5b/black#98,
1oXEF,r5rk/2q2p1p/np2pPp1/p1p1NnP1/2Pp1P2/P2P1R1Q/1P5P/R1B3K1 b - - 4 25,a8a7 h3h7 h8h7 f3h3 f5h6 h3h6,1390,75,83,426,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/n1IWB3WE/black#50,
1oXGB,4rr1k/ppp5/3p3p/5Pp1/1n1P3b/2N4q/PP1QB1RP/2K3R1 b - - 0 28,f8f5 e2g4 h3d3 d2d3 b4d3 c1d2 d3e1 g4f5,2594,111,90,1148,advantage fork middlegame veryLong,https://lichess.org/NwpAVd5o/black#56,
1oXGl,r5k1/pb3ppp/3p4/8/4Pn2/2P3qP/PPQ3P1/R4R1K b - - 2 22,f4h5 c2b3 h5f4 f1f4 g3f4 b3b7,1992,75,92,738,advantage long middlegame,https://lichess.org/A7VmqPuc/black#44,
1oXTM,3b4/8/2k5/ppp1p2p/2P1P1pP/1P1K2P1/P4B2/8 b - - 1 51,a5a4 c4b5 c6b5 b3a4,1541,75,85,133,attraction bishopEndgame crushing endgame short,https://lichess.org/Bl51SHOu/black#102,
1oXUB,2n2rk1/1r1n2pp/4R3/1p1Q4/8/6P1/3N1q1P/3R3K b - - 1 26,b7a7 e6f6 g8h8 f6f2,1799,74,93,1181,advantage discoveredAttack master middlegame short,https://lichess.org/OhdfcUSi/black#52,
1oXXG,2kr3r/ppp2pp1/5nq1/3Pn2p/2PNb3/4B1P1/P3BP1P/R2Q1RK1 w - - 0 16,d1a4 h5h4 a4a7 h4g3,1811,75,91,730,crushing middlegame short,https://lichess.org/8f0LAxfU#31,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
1oXZu,1k3r1r/ppp1nNp1/3pB1q1/3Pp3/7p/3PP2P/PPP1Q3/2K2R2 b - - 2 25,h8h5 f7e5 f8f1 e2f1,1754,74,84,251,advantage master middlegame short,https://lichess.org/7bN7dzkK/black#50,
1oXbo,2krr3/2p3pp/3p2b1/2q3N1/4pp2/P1P4P/2Q1BRP1/1R3K2 w - - 2 30,b1b5 c5f2 f1f2 e4e3 f2e1 g6c2 e2g4 d8d7,1856,76,91,563,advantage attraction defensiveMove discoveredAttack middlegame sacrifice veryLong,https://lichess.org/9IrjPCrT#59,
1oXcd,5q2/2p3kp/1p1p2p1/p1n3Q1/P1P5/2P1RN1P/6PK/r7 b - - 5 29,h7h6 e3e7 g7h8 g5e3,2001,76,81,386,clearance crushing endgame short,https://lichess.org/wVXQVLsQ/black#58,
1oXd7,8/6pk/p5pp/1p5P/1P1Q4/P3PKP1/q5P1/8 b - - 0 35,a2a3 d4e4 a3b3 h5g6,2033,73,94,7844,crushing endgame pin queenEndgame short,https://lichess.org/afrQs8OD/black#70,
1oXgN,8/p1r1kp1R/1p6/2p1P1p1/4r2p/8/P1PR1PPP/6K1 w - - 2 27,h7h5 e4e1,427,90,100,90,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/PVE7Cqxo#53,
1oXnU,8/5k1p/p3bpp1/4p3/8/1PrrR3/P4PPP/2R3K1 w - - 0 27,c1c3 d3d1 e3e1 d1e1,880,99,95,231,backRankMate endgame mate mateIn2 short,https://lichess.org/BUvd13Do#53,
1oXnd,8/4p1k1/4bp2/6p1/5nP1/4QP2/1P6/q1KR1R2 w - - 2 44,c1d2 a1b2 d2e1 f4g2,1408,76,78,301,endgame mate mateIn2 short,https://lichess.org/D5cvH8C8#87,
1oXni,8/p1p2p2/3k1p1p/2p4P/1p2P1P1/1P3P2/PNPr1bb1/1KRB4 b - - 2 30,d6e5 b2c4 e5f4 c4d2,1047,79,89,638,advantage endgame fork short,https://lichess.org/ui3LNN9d/black#60,
1oXoF,2rqkb1r/1pp2ppp/p1b2n2/3N4/5B2/5Q1P/PPP3P1/2KR2NR w k - 0 14,d5c7 d8c7 f4c7 c6f3 g1f3 c8c7,1884,76,84,272,advantage long opening,https://lichess.org/qYb4h4p9#27,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Zeller_Defense
1oXqe,5k2/1p1r1ppp/p7/5N2/3p4/1Pn3PP/3K1P2/2R5 b - - 5 36,c3b5 c1c8 d7d8 c8d8,487,87,78,229,endgame mate mateIn2 short,https://lichess.org/hcSDkDzR/black#72,
1oXuA,6k1/5pp1/4p2p/1Q2Pq2/8/5RP1/5KP1/3r4 b - - 9 38,d1b1 b5e8 g8h7 f3f5,901,75,100,542,crushing endgame short,https://lichess.org/kNLiYGNd/black#76,
1oY0h,3r2k1/6p1/1p2r2p/2p5/2P1Pp1q/1R3P2/4Q1B1/R4K2 w - - 0 31,a1a7 e6d6 a7a1 d6d2 b3b2 d2e2,1490,207,68,14,crushing long middlegame quietMove,https://lichess.org/djnrlNrh#61,
1oY1w,r1b2rk1/5p2/pp2pqpp/2pPb3/P1P1N3/6P1/1P4P1/2RQRB1K b - - 1 24,f6f5 g3g4 f5f4 g2g3 f4c1 d1c1,1610,74,93,2320,crushing long middlegame trappedPiece,https://lichess.org/JcxbqbXR/black#48,
1oY94,7k/pp2bp1p/1r1pppP1/1n3P2/1Pq1P2P/2PR4/1K2Q3/7R b - - 0 31,b6a6 e2h5 a6a2 b2c1 a2a1 c1d2,2055,111,43,31,advantage defensiveMove long master masterVsMaster middlegame,https://lichess.org/gLKe4gQA/black#62,
1oY9k,8/8/6K1/5Q2/P1n5/4p3/3k2P1/8 w - - 2 66,f5f3 c4e5 g6f5 e5f3,684,81,85,151,crushing endgame fork short,https://lichess.org/cpGEa8xR#131,
1oYI7,8/7p/4k3/2ppP1PP/pp3K2/2P5/P7/8 w - - 0 44,g5g6 h7h6 g6g7 e6f7,2275,86,88,32,crushing endgame pawnEndgame quietMove short,https://lichess.org/sQqSa9sL#87,
1oYIM,4nk2/p4p2/Q5pp/2Pq4/8/6P1/P3RPKP/8 w - - 2 32,g2f1 d5h1,1489,171,55,97,endgame mate mateIn1 oneMove,https://lichess.org/KStEGHft#63,
1oYL0,r2qr1k1/ppp2p2/2nb2pp/3p4/3Pn3/2PBPQ2/PP1N1PPP/R1B2RK1 w - - 4 13,d2e4 d5e4 d3e4 d8h4 g2g3 h4e4 f3e4 e8e4,1695,75,94,4720,advantage fork opening veryLong,https://lichess.org/Cr1Ku4Aa#25,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
1oYNw,4r1k1/3b1pp1/2pR3p/2p3q1/4Pn2/4NB1P/PrP2QP1/4R1K1 w - - 1 26,d6d7 f4h3 g1f1 h3f2,1216,85,86,41,crushing kingsideAttack middlegame pin short,https://lichess.org/Biu7ua9e#51,
1oYOJ,6k1/1p2rp2/p2Q2p1/P1p3q1/2B5/4b2P/1P4P1/5R1K b - - 0 27,e3d4 d6d8 g8h7 f1f7 e7f7 d8g5,1538,75,92,308,crushing deflection endgame long master,https://lichess.org/a3G36oWF/black#54,
1oYOY,r1bqr3/p1p3kp/2pp2p1/5p2/4n3/2P1QP2/PP2P1PP/RN2KB1R b KQ - 0 14,e4g3 e3d4 g7g8 h2g3,1175,76,88,190,advantage middlegame short,https://lichess.org/KkfzTFlG/black#28,Zukertort_Opening Zukertort_Opening_Dutch_Variation
1oYOp,5bQ1/1k5r/2p4q/pp2B2P/8/1P6/P1P5/1K5R w - - 5 36,g8g6 h6g6 h5g6 h7h1,1260,78,76,146,crushing discoveredAttack endgame short,https://lichess.org/AY5HfQbs#71,
1oYTi,6k1/5p1p/6pP/2b1NpP1/1pP5/pP6/P7/3K4 b - - 2 34,c5d6 e5d7 d6e7 c4c5 e7g5 c5c6,1746,74,88,518,crushing endgame long quietMove,https://lichess.org/IXW1C76P/black#68,
1oYY4,r3k3/7R/b3ppp1/p2p3p/3P3P/4PN2/P4PP1/6K1 b - - 3 31,e8f8 h7h8 f8e7 h8a8,826,90,82,509,crushing endgame short skewer,https://lichess.org/BQuKQyu0/black#62,
1oYYM,2r2r1k/6p1/p3p2p/1p1nN3/2pP1Ppq/P1P1PQ1P/1P4KR/7R w - - 0 27,f3g4 d5e3 g2f3 e3g4,974,90,93,1041,advantage fork middlegame short,https://lichess.org/C1rVmKuO#53,
1oYYg,3q1r2/1pr1Np1p/p2p1Qpk/8/2P2R2/Pn6/6PP/3R2K1 b - - 5 27,d8e7 f4h4,1088,74,85,267,mate mateIn1 middlegame oneMove,https://lichess.org/hzCcNhPW/black#54,
1oYZC,7k/6bp/2p1Q1p1/4p3/4pq2/1B1n3P/P5P1/7K b - - 7 32,g7f8 e6g8,501,83,97,531,endgame master mate mateIn1 oneMove,https://lichess.org/gonSBfzW/black#64,
1oYeL,2r2rk1/1p3pp1/p3p2p/5n2/1q1pN1Q1/4PR2/PPP3PP/3R2K1 b - - 3 23,d4e3 e4f6 g8h8 g4b4,1490,74,90,572,crushing discoveredAttack middlegame pin short,https://lichess.org/6g8Eyvet/black#46,
1oYhL,8/8/1R4pp/1p6/5PkP/6r1/5K2/8 w - - 0 45,b6b5 g3f3 f2g2 f3f4,1249,75,82,711,crushing endgame rookEndgame short,https://lichess.org/1ud1gsuY#89,
1oYjk,r4rk1/ppp1bp2/6pB/4PR2/2q1P1Q1/P7/6PP/5R1K w - - 2 22,f5f7 c4f1 f7f1 f8f1,1563,76,93,8377,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/JnL8P3pz#43,
1oYk4,r2qkb1r/ppp2ppp/3p4/4N3/2BnPPb1/2N5/PPPP4/R1BQ1RK1 b kq - 0 10,g4d1 c4f7 e8e7 c3d5,1276,76,90,307,attackingF2F7 mate mateIn2 opening short,https://lichess.org/fPWMLxG5/black#20,Vienna_Game Vienna_Game_Vienna_Gambit
1oYkx,r1bqn1rk/pp5p/2pp3Q/3n1p2/2B1p2N/2P5/PP1N1PPP/R4RK1 b - - 1 18,g8g4 h6f8 g4g8 h4g6 h7g6 f8h6,1833,75,93,1103,kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/jisjzxKt/black#36,Modern_Defense Modern_Defense_Gellers_System
